Order Line,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
4520,CA-2017-107167,10/06/2017,14/06/2017,Standard Class,ND-18460,OFF-ST-10003805,1348,8,0.2,84
4521,CA-2014-109491,20/02/2014,26/02/2014,Standard Class,LC-16930,TEC-AC-10001284,62,3,0.0,22
4522,CA-2014-109491,20/02/2014,26/02/2014,Standard Class,LC-16930,FUR-FU-10000221,20,4,0.0,7
4523,CA-2017-105445,20/02/2017,25/02/2017,Second Class,BP-11095,OFF-FA-10001229,9,3,0.2,3
4524,CA-2014-107454,02/11/2014,06/11/2014,Standard Class,RD-19720,OFF-LA-10001569,35,7,0.0,16
4525,CA-2014-107454,02/11/2014,06/11/2014,Standard Class,RD-19720,FUR-FU-10004018,89,6,0.0,24
4526,US-2017-105046,17/07/2017,23/07/2017,Standard Class,BE-11335,TEC-PH-10004536,270,2,0.0,67
4527,US-2017-105046,17/07/2017,23/07/2017,Standard Class,BE-11335,OFF-PA-10004353,100,5,0.0,48
4528,US-2017-105046,17/07/2017,23/07/2017,Standard Class,BE-11335,FUR-FU-10004848,39,4,0.0,14
4529,CA-2017-152856,08/09/2017,10/09/2017,Second Class,RS-19765,TEC-AC-10004864,117,4,0.2,34
4530,CA-2016-134691,14/11/2016,18/11/2016,Standard Class,KC-16540,OFF-BI-10002393,2,2,0.8,-4
4531,CA-2016-118759,14/11/2016,17/11/2016,First Class,MB-17305,FUR-CH-10002335,408,2,0.1,73
4532,CA-2016-118759,14/11/2016,17/11/2016,First Class,MB-17305,OFF-ST-10001590,40,3,0.0,11
4533,CA-2014-140403,10/10/2014,10/10/2014,Same Day,TN-21040,FUR-CH-10002774,122,3,0.2,14
4534,CA-2014-140403,10/10/2014,10/10/2014,Same Day,TN-21040,OFF-EN-10001219,15,2,0.0,7
4535,CA-2015-163104,19/03/2015,26/03/2015,Standard Class,MC-18130,OFF-PA-10001947,12,2,0.0,6
4536,CA-2017-138464,08/07/2017,12/07/2017,Standard Class,VF-21715,FUR-FU-10003142,16,3,0.0,5
4537,CA-2017-138464,08/07/2017,12/07/2017,Standard Class,VF-21715,OFF-BI-10001543,86,3,0.2,30
4538,CA-2017-138464,08/07/2017,12/07/2017,Standard Class,VF-21715,OFF-AR-10003560,18,3,0.0,6
4539,CA-2017-138464,08/07/2017,12/07/2017,Standard Class,VF-21715,OFF-AR-10004757,13,4,0.0,4
4540,CA-2015-104129,27/02/2015,02/03/2015,Standard Class,ES-14080,TEC-PH-10003800,106,2,0.0,1
4541,CA-2015-104129,27/02/2015,02/03/2015,Standard Class,ES-14080,FUR-TA-10004152,494,7,0.3,-28
4542,US-2017-132206,16/06/2017,21/06/2017,Standard Class,MK-17905,OFF-BI-10000756,6,7,0.8,-9
4543,CA-2017-113474,30/03/2017,31/03/2017,First Class,TM-21490,OFF-EN-10004206,326,2,0.0,150
4544,CA-2015-126557,12/07/2015,17/07/2015,Second Class,RL-19615,FUR-CH-10004477,384,9,0.3,-5
4545,CA-2015-126557,12/07/2015,17/07/2015,Second Class,RL-19615,TEC-PH-10003505,148,2,0.2,17
4546,CA-2015-126557,12/07/2015,17/07/2015,Second Class,RL-19615,TEC-PH-10000526,538,7,0.2,54
4547,CA-2015-126557,12/07/2015,17/07/2015,Second Class,RL-19615,OFF-BI-10003314,2,2,0.8,-3
4548,CA-2015-126557,12/07/2015,17/07/2015,Second Class,RL-19615,OFF-AR-10003190,7,3,0.2,1
4549,CA-2015-126557,12/07/2015,17/07/2015,Second Class,RL-19615,FUR-FU-10001861,8,1,0.6,-2
4550,CA-2015-126557,12/07/2015,17/07/2015,Second Class,RL-19615,TEC-PH-10003963,659,4,0.2,49
4551,US-2017-107636,30/04/2017,02/05/2017,First Class,NM-18520,OFF-LA-10003388,6,2,0.0,3
4552,US-2014-165862,13/07/2014,17/07/2014,Standard Class,GK-14620,FUR-TA-10002855,351,3,0.2,4
4553,US-2014-106334,27/12/2014,02/01/2015,Standard Class,JF-15490,FUR-CH-10004886,230,3,0.2,23
4554,US-2014-106334,27/12/2014,02/01/2015,Standard Class,JF-15490,OFF-PA-10003657,13,3,0.0,6
4555,CA-2016-101448,27/02/2016,01/03/2016,Second Class,EB-13930,OFF-BI-10004738,57,3,0.0,28
4556,CA-2015-130218,23/03/2015,26/03/2015,First Class,SG-20470,OFF-FA-10003112,32,4,0.0,14
4557,CA-2015-130218,23/03/2015,26/03/2015,First Class,SG-20470,OFF-ST-10002486,28,4,0.0,1
4558,US-2017-117331,21/10/2017,28/10/2017,Standard Class,ND-18370,OFF-BI-10003984,9,1,0.7,-7
4559,CA-2014-127383,31/12/2014,05/01/2015,Standard Class,CM-11815,OFF-EN-10004773,50,2,0.2,18
4560,CA-2014-110219,05/05/2014,08/05/2014,First Class,EB-13870,FUR-CH-10001146,128,3,0.3,-9
4561,CA-2015-118871,04/12/2015,09/12/2015,Second Class,HM-14860,OFF-EN-10003296,271,3,0.0,122
4562,CA-2015-118871,04/12/2015,09/12/2015,Second Class,HM-14860,TEC-PH-10000193,110,3,0.2,8
4563,CA-2015-118871,04/12/2015,09/12/2015,Second Class,HM-14860,FUR-FU-10002111,36,5,0.0,14
4564,CA-2017-129490,26/09/2017,30/09/2017,Standard Class,SJ-20125,FUR-CH-10003298,419,4,0.2,-58
4565,CA-2014-101175,09/12/2014,14/12/2014,Standard Class,DM-12955,OFF-ST-10004950,101,6,0.2,-1
4566,US-2017-149510,03/12/2017,10/12/2017,Standard Class,MC-17575,OFF-AP-10002350,45,3,0.2,5
4567,US-2017-149510,03/12/2017,10/12/2017,Standard Class,MC-17575,OFF-BI-10004233,29,6,0.7,-21
4568,US-2017-149510,03/12/2017,10/12/2017,Standard Class,MC-17575,OFF-PA-10001892,24,4,0.2,9
4569,CA-2015-111990,08/11/2015,13/11/2015,Standard Class,DB-13660,OFF-BI-10003291,10,6,0.8,-17
4570,CA-2014-169460,19/04/2014,21/04/2014,Second Class,NF-18595,FUR-FU-10004017,76,3,0.0,27
4571,US-2015-152128,25/05/2015,27/05/2015,Second Class,NM-18445,OFF-AR-10002445,21,3,0.0,8
4572,US-2015-152128,25/05/2015,27/05/2015,Second Class,NM-18445,OFF-BI-10001718,128,2,0.0,60
4573,CA-2017-126662,17/07/2017,21/07/2017,Standard Class,AB-10255,TEC-CO-10004202,480,2,0.2,90
4574,CA-2016-139395,12/12/2016,18/12/2016,Standard Class,MG-17650,TEC-PH-10002103,658,7,0.0,184
4575,CA-2016-139395,12/12/2016,18/12/2016,Standard Class,MG-17650,FUR-FU-10003724,33,4,0.0,9
4576,CA-2016-139395,12/12/2016,18/12/2016,Standard Class,MG-17650,OFF-AR-10003732,14,5,0.0,4
4577,CA-2016-139395,12/12/2016,18/12/2016,Standard Class,MG-17650,OFF-ST-10000885,27,2,0.0,7
4578,US-2014-121734,11/04/2014,16/04/2014,Standard Class,SE-20110,OFF-BI-10004817,10,1,0.2,3
4579,CA-2015-110947,09/06/2015,15/06/2015,Standard Class,AG-10765,OFF-BI-10001670,113,3,0.0,57
4580,US-2014-150126,27/07/2014,02/08/2014,Standard Class,AS-10045,OFF-PA-10002709,66,11,0.0,32
4581,CA-2015-164427,31/07/2015,06/08/2015,Standard Class,AR-10405,TEC-AC-10004469,240,6,0.0,105
4582,CA-2016-120250,19/09/2016,22/09/2016,First Class,AP-10720,FUR-FU-10003424,26,3,0.2,4
4583,CA-2016-121993,10/06/2016,12/06/2016,First Class,JB-16000,OFF-LA-10003720,24,8,0.2,8
4584,US-2016-100405,26/08/2016,28/08/2016,Second Class,TS-21430,OFF-AR-10000390,8,2,0.0,4
4585,US-2017-163790,02/11/2017,04/11/2017,Second Class,NL-18310,OFF-EN-10001335,77,7,0.0,38
4586,US-2017-163790,02/11/2017,04/11/2017,Second Class,NL-18310,OFF-AR-10003469,9,5,0.0,4
4587,US-2017-163790,02/11/2017,04/11/2017,Second Class,NL-18310,OFF-BI-10003718,590,6,0.2,207
4588,US-2017-163790,02/11/2017,04/11/2017,Second Class,NL-18310,OFF-FA-10004838,6,3,0.0,0
4589,US-2017-163790,02/11/2017,04/11/2017,Second Class,NL-18310,FUR-FU-10002508,25,3,0.0,11
4590,US-2017-163790,02/11/2017,04/11/2017,Second Class,NL-18310,OFF-ST-10001511,453,7,0.0,23
4591,CA-2016-129868,26/12/2016,31/12/2016,Standard Class,MC-18130,OFF-SU-10000952,18,2,0.0,5
4592,CA-2016-129868,26/12/2016,31/12/2016,Standard Class,MC-18130,TEC-PH-10002275,302,2,0.2,30
4593,CA-2016-129868,26/12/2016,31/12/2016,Standard Class,MC-18130,FUR-CH-10003535,146,3,0.2,-5
4594,CA-2016-129868,26/12/2016,31/12/2016,Standard Class,MC-18130,OFF-AP-10004052,8,2,0.0,2
4595,CA-2016-129868,26/12/2016,31/12/2016,Standard Class,MC-18130,FUR-TA-10003473,903,3,0.2,34
4596,CA-2016-129868,26/12/2016,31/12/2016,Standard Class,MC-18130,OFF-AR-10001897,54,3,0.0,15
4597,CA-2016-140564,05/12/2016,10/12/2016,Second Class,TC-21475,OFF-AR-10000034,34,8,0.0,13
4598,US-2017-169502,28/08/2017,01/09/2017,Standard Class,MG-17650,OFF-SU-10004115,22,3,0.0,6
4599,US-2017-169502,28/08/2017,01/09/2017,Standard Class,MG-17650,OFF-AP-10001947,92,5,0.0,27
4600,CA-2015-146948,16/07/2015,20/07/2015,Standard Class,MG-17890,FUR-CH-10004853,151,1,0.0,44
4601,CA-2015-146948,16/07/2015,20/07/2015,Standard Class,MG-17890,OFF-EN-10000483,137,9,0.0,63
4602,CA-2015-146948,16/07/2015,20/07/2015,Standard Class,MG-17890,OFF-FA-10001332,12,4,0.0,5
4603,US-2015-113327,26/05/2015,29/05/2015,Second Class,BF-11170,OFF-PA-10003790,18,1,0.2,6
4604,US-2015-113327,26/05/2015,29/05/2015,Second Class,BF-11170,OFF-PA-10003134,154,4,0.2,54
4605,US-2015-113327,26/05/2015,29/05/2015,Second Class,BF-11170,OFF-EN-10004459,12,2,0.2,4
4606,US-2015-113327,26/05/2015,29/05/2015,Second Class,BF-11170,TEC-AC-10003628,168,7,0.2,50
4607,CA-2015-135020,28/05/2015,02/06/2015,Standard Class,MS-17770,TEC-PH-10004093,46,1,0.0,13
4608,CA-2015-135020,28/05/2015,02/06/2015,Standard Class,MS-17770,OFF-ST-10001490,535,3,0.0,161
4609,CA-2015-135020,28/05/2015,02/06/2015,Standard Class,MS-17770,OFF-BI-10000605,6,2,0.2,2
4610,CA-2015-135020,28/05/2015,02/06/2015,Standard Class,MS-17770,OFF-PA-10004255,45,7,0.0,22
4611,US-2017-141852,09/11/2017,14/11/2017,Standard Class,JE-15745,FUR-FU-10000023,47,8,0.0,21
4612,CA-2016-109407,24/01/2016,26/01/2016,Second Class,HG-14965,OFF-BI-10000285,31,4,0.0,16
4613,US-2017-165953,31/12/2016,06/01/2017,Standard Class,EP-13915,OFF-AR-10000588,48,3,0.2,4
4614,US-2017-165953,31/12/2016,06/01/2017,Standard Class,EP-13915,OFF-PA-10002250,23,5,0.2,8
4615,CA-2016-144540,05/09/2016,10/09/2016,Standard Class,GH-14410,OFF-AP-10002457,63,3,0.8,-166
4616,CA-2016-144540,05/09/2016,10/09/2016,Standard Class,GH-14410,OFF-FA-10002763,28,9,0.2,4
4617,CA-2015-159863,04/09/2015,07/09/2015,Second Class,DS-13180,TEC-AC-10000109,134,3,0.2,7
4618,CA-2015-117800,21/09/2015,26/09/2015,Standard Class,TH-21550,TEC-PH-10002415,590,2,0.0,147
4619,CA-2015-117800,21/09/2015,26/09/2015,Standard Class,TH-21550,FUR-CH-10000785,543,3,0.0,141
4620,CA-2017-145219,24/12/2017,25/12/2017,First Class,RM-19675,TEC-CO-10001449,2880,6,0.2,1008
4621,CA-2017-145219,24/12/2017,25/12/2017,First Class,RM-19675,OFF-BI-10001670,90,3,0.2,34
4622,CA-2015-161214,05/10/2015,08/10/2015,Second Class,SF-20965,OFF-ST-10001328,78,5,0.0,22
4623,CA-2017-147228,09/09/2017,14/09/2017,Standard Class,SO-20335,OFF-SU-10001225,9,3,0.2,-2
4624,CA-2017-147228,09/09/2017,14/09/2017,Standard Class,SO-20335,OFF-PA-10000357,178,4,0.2,62
4625,CA-2017-147228,09/09/2017,14/09/2017,Standard Class,SO-20335,OFF-ST-10000046,258,2,0.2,-3
4626,CA-2017-147228,09/09/2017,14/09/2017,Standard Class,SO-20335,FUR-FU-10000023,14,3,0.2,4
4627,CA-2016-101336,13/11/2016,18/11/2016,Standard Class,CK-12760,OFF-ST-10003455,78,5,0.0,20
4628,CA-2016-101336,13/11/2016,18/11/2016,Standard Class,CK-12760,OFF-ST-10000876,25,2,0.0,7
4629,CA-2016-101336,13/11/2016,18/11/2016,Standard Class,CK-12760,OFF-AR-10003582,141,5,0.0,39
4630,CA-2016-101336,13/11/2016,18/11/2016,Standard Class,CK-12760,OFF-ST-10004258,37,3,0.0,10
4631,US-2015-126235,15/10/2015,15/10/2015,Same Day,GA-14725,FUR-FU-10000719,17,2,0.0,6
4632,CA-2017-168396,03/08/2017,08/08/2017,Second Class,BD-11725,OFF-LA-10001297,52,5,0.0,25
4633,CA-2017-168396,03/08/2017,08/08/2017,Second Class,BD-11725,FUR-FU-10000723,124,3,0.0,11
4634,CA-2015-130456,21/08/2015,26/08/2015,Standard Class,DS-13180,FUR-BO-10003893,586,6,0.2,34
4635,CA-2015-130456,21/08/2015,26/08/2015,Standard Class,DS-13180,OFF-ST-10000736,81,1,0.0,3
4636,CA-2017-116288,12/03/2017,17/03/2017,Standard Class,BS-11380,OFF-ST-10000736,243,3,0.0,10
4637,CA-2017-168228,27/04/2017,29/04/2017,First Class,AP-10915,OFF-AR-10003373,124,4,0.0,33
4638,CA-2017-168228,27/04/2017,29/04/2017,First Class,AP-10915,OFF-AR-10000390,12,3,0.0,6
4639,CA-2017-168228,27/04/2017,29/04/2017,First Class,AP-10915,OFF-AR-10001725,47,2,0.0,12
4640,CA-2016-102162,11/09/2016,16/09/2016,Standard Class,JF-15565,TEC-CO-10001943,1600,8,0.0,752
4641,CA-2016-102162,11/09/2016,16/09/2016,Standard Class,JF-15565,OFF-EN-10002312,11,1,0.0,5
4642,CA-2017-130141,22/10/2017,24/10/2017,Second Class,HA-14905,OFF-BI-10000831,3,4,0.7,-3
4643,CA-2017-130141,22/10/2017,24/10/2017,Second Class,HA-14905,FUR-CH-10000749,579,4,0.2,-29
4644,CA-2015-147501,02/08/2015,06/08/2015,Standard Class,Co-12640,OFF-BI-10002003,6,2,0.2,2
4645,CA-2015-147501,02/08/2015,06/08/2015,Standard Class,Co-12640,TEC-MA-10001972,558,2,0.2,42
4646,CA-2016-143910,12/08/2016,16/08/2016,Standard Class,BC-11125,FUR-CH-10000225,146,2,0.1,-8
4647,CA-2014-146885,30/05/2014,05/06/2014,Standard Class,EB-13840,OFF-PA-10001622,14,3,0.0,6
4648,CA-2016-139556,26/04/2016,01/05/2016,Standard Class,DB-13360,FUR-CH-10004983,435,3,0.1,63
4649,CA-2017-129357,14/05/2017,19/05/2017,Standard Class,KB-16585,OFF-PA-10003228,440,9,0.0,207
4650,CA-2017-129357,14/05/2017,19/05/2017,Standard Class,KB-16585,OFF-SU-10004498,64,5,0.0,2
4651,CA-2017-150987,08/04/2017,12/04/2017,Standard Class,AH-10120,OFF-PA-10001878,245,5,0.0,115
4652,CA-2017-150987,08/04/2017,12/04/2017,Standard Class,AH-10120,OFF-PA-10002923,196,4,0.0,98
4653,CA-2017-132647,17/02/2017,23/02/2017,Standard Class,GH-14410,OFF-PA-10001838,12,2,0.0,6
4654,CA-2017-132647,17/02/2017,23/02/2017,Standard Class,GH-14410,OFF-ST-10003123,166,5,0.0,40
4655,CA-2017-159107,24/06/2017,26/06/2017,Second Class,KT-16480,OFF-FA-10001332,3,1,0.0,1
4656,CA-2014-160738,05/05/2014,10/05/2014,Standard Class,KH-16330,OFF-ST-10003442,45,2,0.2,4
4657,CA-2015-112130,03/05/2015,07/05/2015,Standard Class,SV-20785,OFF-AR-10001468,60,2,0.2,14
4658,CA-2015-112130,03/05/2015,07/05/2015,Standard Class,SV-20785,OFF-AP-10003266,24,2,0.2,7
4659,CA-2015-112130,03/05/2015,07/05/2015,Standard Class,SV-20785,OFF-PA-10002230,8,2,0.2,3
4660,CA-2015-112130,03/05/2015,07/05/2015,Standard Class,SV-20785,OFF-AP-10003622,18,7,0.2,2
4661,CA-2015-112130,03/05/2015,07/05/2015,Standard Class,SV-20785,TEC-AC-10001542,28,3,0.2,0
4662,CA-2015-112130,03/05/2015,07/05/2015,Standard Class,SV-20785,FUR-CH-10002965,844,6,0.3,-36
4663,CA-2015-112130,03/05/2015,07/05/2015,Standard Class,SV-20785,OFF-ST-10000563,77,3,0.2,-10
4664,CA-2016-111409,18/09/2016,22/09/2016,Standard Class,PO-18850,OFF-LA-10002787,3,1,0.2,1
4665,CA-2016-116232,22/09/2016,26/09/2016,Standard Class,AC-10450,OFF-BI-10004022,8,9,0.7,-6
4666,CA-2016-116232,22/09/2016,26/09/2016,Standard Class,AC-10450,OFF-LA-10001158,17,2,0.2,6
4667,CA-2016-116547,10/01/2016,17/01/2016,Standard Class,KB-16585,FUR-FU-10000076,80,4,0.0,34
4668,CA-2016-116547,10/01/2016,17/01/2016,Standard Class,KB-16585,TEC-AC-10002335,70,2,0.0,13
4669,US-2017-133200,06/05/2017,11/05/2017,Standard Class,DB-13555,OFF-BI-10002827,11,10,0.8,-19
4670,US-2017-133200,06/05/2017,11/05/2017,Standard Class,DB-13555,FUR-BO-10001601,623,7,0.3,-119
4671,US-2017-133200,06/05/2017,11/05/2017,Standard Class,DB-13555,OFF-ST-10001932,773,5,0.2,-58
4672,CA-2016-133550,31/07/2016,06/08/2016,Standard Class,KL-16645,OFF-AP-10001005,283,4,0.1,72
4673,CA-2016-133550,31/07/2016,06/08/2016,Standard Class,KL-16645,TEC-PH-10004042,636,4,0.0,165
4674,CA-2016-133550,31/07/2016,06/08/2016,Standard Class,KL-16645,TEC-PH-10001079,119,1,0.0,33
4675,CA-2016-133550,31/07/2016,06/08/2016,Standard Class,KL-16645,FUR-FU-10002918,273,3,0.0,30
4676,CA-2017-139416,27/03/2017,29/03/2017,Second Class,AG-10270,FUR-FU-10003832,15,2,0.2,2
4677,CA-2014-114510,14/03/2014,19/03/2014,Standard Class,JF-15295,OFF-BI-10001617,33,4,0.2,11
4678,CA-2014-114510,14/03/2014,19/03/2014,Standard Class,JF-15295,OFF-ST-10000736,81,1,0.0,3
4679,CA-2014-114510,14/03/2014,19/03/2014,Standard Class,JF-15295,TEC-AC-10004877,83,12,0.0,7
4680,CA-2014-114510,14/03/2014,19/03/2014,Standard Class,JF-15295,OFF-ST-10003221,21,2,0.0,6
4681,CA-2014-114510,14/03/2014,19/03/2014,Standard Class,JF-15295,OFF-BI-10003007,62,2,0.2,20
4682,CA-2016-169215,14/07/2016,18/07/2016,Second Class,RE-19450,OFF-FA-10000936,30,9,0.0,13
4683,CA-2016-127698,01/12/2016,01/12/2016,Same Day,MV-18190,TEC-PH-10003811,864,9,0.2,86
4684,CA-2016-159912,29/08/2016,03/09/2016,Standard Class,GB-14530,FUR-TA-10004152,242,4,0.4,-56
4685,CA-2016-159912,29/08/2016,03/09/2016,Standard Class,GB-14530,FUR-BO-10002853,164,4,0.5,-82
4686,CA-2016-159912,29/08/2016,03/09/2016,Standard Class,GB-14530,OFF-BI-10002071,3,2,0.7,-3
4687,CA-2016-159912,29/08/2016,03/09/2016,Standard Class,GB-14530,OFF-FA-10000053,11,7,0.2,-2
4688,CA-2016-101987,24/06/2016,30/06/2016,Standard Class,HL-15040,TEC-PH-10001305,441,9,0.0,123
4689,US-2017-154851,30/03/2017,03/04/2017,Standard Class,BP-11155,OFF-BI-10001525,6,5,0.7,-5
4690,CA-2014-138681,20/12/2014,22/12/2014,First Class,CT-11995,FUR-FU-10001876,52,2,0.2,10
4691,CA-2014-138681,20/12/2014,22/12/2014,First Class,CT-11995,TEC-AC-10003628,72,3,0.2,22
4692,CA-2014-138681,20/12/2014,22/12/2014,First Class,CT-11995,FUR-CH-10004860,242,3,0.2,-42
4693,CA-2014-138681,20/12/2014,22/12/2014,First Class,CT-11995,OFF-PA-10000357,222,5,0.2,78
4694,CA-2014-138681,20/12/2014,22/12/2014,First Class,CT-11995,OFF-PA-10003270,8,2,0.2,3
4695,US-2015-138121,17/12/2015,17/12/2015,Same Day,JL-15835,OFF-BI-10000320,30,4,0.0,14
4696,US-2015-138121,17/12/2015,17/12/2015,Same Day,JL-15835,FUR-CH-10003846,303,3,0.0,48
4697,US-2015-138121,17/12/2015,17/12/2015,Same Day,JL-15835,FUR-CH-10004875,142,2,0.0,38
4698,US-2015-138121,17/12/2015,17/12/2015,Same Day,JL-15835,FUR-CH-10003817,547,9,0.0,137
4699,US-2015-138121,17/12/2015,17/12/2015,Same Day,JL-15835,FUR-FU-10002116,212,3,0.0,15
4700,CA-2017-140298,11/05/2017,17/05/2017,Standard Class,JK-16120,OFF-AR-10003481,5,2,0.2,1
4701,CA-2017-140298,11/05/2017,17/05/2017,Standard Class,JK-16120,OFF-ST-10004180,74,2,0.2,-15
4702,CA-2017-140298,11/05/2017,17/05/2017,Standard Class,JK-16120,OFF-PA-10003657,7,2,0.2,2
4703,CA-2017-140298,11/05/2017,17/05/2017,Standard Class,JK-16120,FUR-FU-10001967,8,1,0.6,-7
4704,CA-2016-166240,24/06/2016,28/06/2016,Standard Class,DH-13075,OFF-AP-10002082,9,2,0.8,-20
4705,CA-2016-158435,17/05/2016,18/05/2016,First Class,AG-10900,OFF-SU-10000381,65,7,0.0,19
4706,CA-2016-158435,17/05/2016,18/05/2016,First Class,AG-10900,OFF-LA-10002475,15,2,0.0,7
4707,CA-2016-158435,17/05/2016,18/05/2016,First Class,AG-10900,FUR-FU-10003975,173,4,0.0,17
4708,CA-2017-138149,29/06/2017,30/06/2017,First Class,WB-21850,OFF-BI-10003091,896,5,0.2,302
4709,CA-2017-138149,29/06/2017,30/06/2017,First Class,WB-21850,OFF-ST-10002974,131,3,0.0,39
4710,CA-2017-138149,29/06/2017,30/06/2017,First Class,WB-21850,OFF-AR-10000255,12,2,0.0,3
4711,CA-2017-138149,29/06/2017,30/06/2017,First Class,WB-21850,TEC-AC-10001284,62,3,0.0,22
4712,CA-2014-112403,31/03/2014,31/03/2014,Same Day,JO-15280,OFF-BI-10003529,1,1,0.7,-1
4713,CA-2014-108273,16/12/2014,21/12/2014,Standard Class,EJ-13720,OFF-PA-10000029,36,7,0.2,13
4714,CA-2014-108273,16/12/2014,21/12/2014,Standard Class,EJ-13720,FUR-FU-10002116,57,2,0.6,-75
4715,CA-2017-121643,18/05/2017,20/05/2017,First Class,AB-10105,TEC-PH-10002200,345,2,0.2,39
4716,US-2015-122910,12/05/2015,16/05/2015,Standard Class,LT-16765,TEC-PH-10000441,202,2,0.2,20
4717,CA-2017-143126,03/12/2017,07/12/2017,Second Class,CM-12655,FUR-TA-10002958,522,2,0.0,89
4718,CA-2015-129042,12/12/2015,17/12/2015,Standard Class,EM-13960,OFF-AR-10001662,8,3,0.0,2
4719,CA-2015-109736,10/10/2015,11/10/2015,First Class,DJ-13420,OFF-PA-10004101,45,7,0.0,22
4720,CA-2015-142601,18/04/2015,20/04/2015,Second Class,DE-13255,OFF-ST-10002756,947,7,0.0,9
4721,CA-2015-142601,18/04/2015,20/04/2015,Second Class,DE-13255,OFF-PA-10000483,62,2,0.0,28
4722,CA-2014-106229,07/06/2014,11/06/2014,Second Class,NR-18550,FUR-TA-10002041,269,3,0.5,-210
4723,US-2017-135230,01/09/2017,07/09/2017,Standard Class,CK-12325,OFF-AR-10001166,8,1,0.0,3
4724,CA-2016-159653,22/05/2016,22/05/2016,Same Day,JF-15490,OFF-LA-10004345,15,3,0.0,7
4725,CA-2016-131968,11/11/2016,15/11/2016,Standard Class,LB-16795,OFF-BI-10002852,10,2,0.7,-7
4726,CA-2016-131968,11/11/2016,15/11/2016,Standard Class,LB-16795,OFF-AP-10001058,672,3,0.2,50
4727,CA-2014-119151,25/11/2014,29/11/2014,Second Class,MP-18175,OFF-ST-10003470,1118,4,0.0,56
4728,CA-2014-119151,25/11/2014,29/11/2014,Second Class,MP-18175,FUR-BO-10003159,276,3,0.2,-38
4729,CA-2014-123323,07/11/2014,12/11/2014,Standard Class,LH-16900,OFF-BI-10003684,123,7,0.2,46
4730,CA-2016-124681,18/07/2016,23/07/2016,Second Class,SV-20935,TEC-AC-10000487,16,3,0.2,3
4731,US-2015-103996,29/03/2015,31/03/2015,Second Class,RB-19435,OFF-PA-10001736,213,6,0.0,100
4732,US-2015-103996,29/03/2015,31/03/2015,Second Class,RB-19435,OFF-PA-10001609,10,3,0.0,5
4733,US-2015-103996,29/03/2015,31/03/2015,Second Class,RB-19435,TEC-AC-10003116,53,3,0.0,21
4734,US-2015-103996,29/03/2015,31/03/2015,Second Class,RB-19435,FUR-FU-10004586,20,3,0.0,10
4735,CA-2016-120530,07/04/2016,12/04/2016,Standard Class,Dl-13600,FUR-CH-10000454,659,3,0.1,146
4736,CA-2015-155054,13/06/2015,19/06/2015,Standard Class,PS-19045,OFF-BI-10004970,8,2,0.0,4
4737,CA-2015-155054,13/06/2015,19/06/2015,Standard Class,PS-19045,OFF-BI-10002824,30,2,0.0,13
4738,CA-2015-155054,13/06/2015,19/06/2015,Standard Class,PS-19045,TEC-AC-10003657,68,2,0.0,15
4739,CA-2015-105725,18/02/2015,24/02/2015,Standard Class,GT-14755,OFF-LA-10003510,61,2,0.0,28
4740,CA-2015-105725,18/02/2015,24/02/2015,Standard Class,GT-14755,FUR-TA-10001676,36,1,0.2,-1
4741,CA-2017-164364,12/11/2017,16/11/2017,Standard Class,CS-12355,OFF-LA-10004853,10,2,0.0,5
4742,CA-2017-164364,12/11/2017,16/11/2017,Standard Class,CS-12355,OFF-AR-10000315,9,3,0.0,2
4743,CA-2017-164364,12/11/2017,16/11/2017,Standard Class,CS-12355,OFF-SU-10000381,28,3,0.0,8
4744,CA-2017-168123,05/03/2017,05/03/2017,Same Day,JD-16060,OFF-FA-10002763,8,2,0.0,3
4745,CA-2017-168123,05/03/2017,05/03/2017,Same Day,JD-16060,OFF-ST-10000877,221,4,0.0,58
4746,CA-2017-168123,05/03/2017,05/03/2017,Same Day,JD-16060,OFF-BI-10001071,128,2,0.0,63
4747,CA-2017-168123,05/03/2017,05/03/2017,Same Day,JD-16060,OFF-BI-10001097,19,3,0.0,9
4748,CA-2016-120005,03/03/2016,03/03/2016,Same Day,TS-21160,OFF-SU-10004782,25,3,0.0,8
4749,CA-2016-120005,03/03/2016,03/03/2016,Same Day,TS-21160,FUR-FU-10000672,35,3,0.0,12
4750,CA-2016-123526,24/12/2016,25/12/2016,First Class,BV-11245,OFF-PA-10002986,33,5,0.0,16
4751,CA-2016-127649,07/10/2016,09/10/2016,First Class,DL-13495,TEC-MA-10001972,838,3,0.2,63
4752,CA-2016-159989,09/12/2016,13/12/2016,Standard Class,EB-13870,TEC-PH-10000169,41,3,0.2,-9
4753,CA-2017-103499,20/11/2017,24/11/2017,Standard Class,ES-14020,FUR-CH-10001482,210,2,0.2,-24
4754,US-2015-167220,12/12/2015,16/12/2015,Standard Class,JB-15925,TEC-AC-10002018,22,4,0.2,6
4755,CA-2017-126354,03/02/2017,08/02/2017,Standard Class,SC-20380,OFF-BI-10000301,4,2,0.7,-3
4756,CA-2017-126354,03/02/2017,08/02/2017,Standard Class,SC-20380,OFF-PA-10004381,115,3,0.2,40
4757,CA-2017-169817,21/09/2017,25/09/2017,Standard Class,EB-13870,OFF-BI-10004141,2,2,0.7,-2
